,index,Tanggal,Musim,Tahun,Bulan,Hari,Jam,Kategori_Jam,Libur,Kerja,Cuaca,Suhu,Suhu_Terasa,Kategori_Suhu_Terasa,Kelembapan,Kategori_Kelembapan,Kecepatan_Angin,Kategori_Angin,Non_member,Member,Total
17000,17164,2012-12-16,Musim Semi,2012,Desember,Sabtu,3,Dini Hari,Tidak,Tidak,Kabut/Berawan,13.940000000000001,16.665,Nyaman,87.0,Ekstrem Lembap,12.998000000000001,Sepoi Sepoi,1,37,38
17001,17165,2012-12-16,Musim Semi,2012,Desember,Sabtu,4,Dini Hari,Tidak,Tidak,Kabut/Berawan,13.940000000000001,18.18,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,1,10,11
17002,17166,2012-12-16,Musim Semi,2012,Desember,Sabtu,5,Dini Hari,Tidak,Tidak,Kabut/Berawan,13.940000000000001,18.18,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,0,9,9
17003,17167,2012-12-16,Musim Semi,2012,Desember,Sabtu,6,Pagi,Tidak,Tidak,Kabut/Berawan,13.940000000000001,18.18,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,0,6,6
17004,17168,2012-12-16,Musim Semi,2012,Desember,Sabtu,7,Pagi,Tidak,Tidak,Kabut/Berawan,13.940000000000001,17.424999999999997,Nyaman,87.0,Ekstrem Lembap,6.0032,Tenang,5,22,27
17005,17169,2012-12-16,Musim Semi,2012,Desember,Sabtu,8,Pagi,Tidak,Tidak,Kabut/Berawan,14.76,17.424999999999997,Nyaman,87.0,Ekstrem Lembap,8.9981,Tenang,12,76,88
17006,17170,2012-12-16,Musim Semi,2012,Desember,Sabtu,9,Pagi,Tidak,Tidak,Kabut/Berawan,14.76,17.424999999999997,Nyaman,87.0,Ekstrem Lembap,8.9981,Tenang,19,113,132
17007,17171,2012-12-16,Musim Semi,2012,Desember,Sabtu,10,Pagi,Tidak,Tidak,Kabut/Berawan,14.76,17.424999999999997,Nyaman,87.0,Ekstrem Lembap,8.9981,Tenang,42,215,257
17008,17172,2012-12-16,Musim Semi,2012,Desember,Sabtu,11,Pagi,Tidak,Tidak,Kabut/Berawan,14.76,17.424999999999997,Nyaman,87.0,Ekstrem Lembap,8.9981,Tenang,47,248,295
17009,17173,2012-12-16,Musim Semi,2012,Desember,Sabtu,12,Siang,Tidak,Tidak,Kabut/Berawan,15.58,19.695,Nyaman,82.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,67,350,417
17010,17174,2012-12-16,Musim Semi,2012,Desember,Sabtu,13,Siang,Tidak,Tidak,Kabut/Berawan,15.58,19.695,Nyaman,76.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,67,289,356
17011,17175,2012-12-16,Musim Semi,2012,Desember,Sabtu,14,Siang,Tidak,Tidak,Kabut/Berawan,15.58,19.695,Nyaman,76.0,Sangat Lembap,8.9981,Tenang,50,260,310
17012,17176,2012-12-16,Musim Semi,2012,Desember,Sabtu,15,Siang,Tidak,Tidak,Kabut/Berawan,15.58,19.695,Nyaman,82.0,Sangat Lembap,7.0015,Tenang,46,292,338
17013,17177,2012-12-16,Musim Semi,2012,Desember,Sabtu,16,Sore,Tidak,Tidak,Kabut/Berawan,15.58,19.695,Nyaman,82.0,Sangat Lembap,7.0015,Tenang,66,334,400
17014,17178,2012-12-16,Musim Semi,2012,Desember,Sabtu,17,Sore,Tidak,Tidak,Kabut/Berawan,15.58,19.695,Nyaman,82.0,Sangat Lembap,7.0015,Tenang,29,214,243
17015,17179,2012-12-16,Musim Semi,2012,Desember,Sabtu,18,Sore,Tidak,Tidak,Hujan/Salju Ringan,15.58,19.695,Nyaman,82.0,Sangat Lembap,7.0015,Tenang,8,99,107
17016,17180,2012-12-16,Musim Semi,2012,Desember,Sabtu,19,Malam,Tidak,Tidak,Cerah/Berawan,14.76,17.424999999999997,Nyaman,93.0,Ekstrem Lembap,8.9981,Tenang,10,99,109
17017,17181,2012-12-16,Musim Semi,2012,Desember,Sabtu,20,Malam,Tidak,Tidak,Kabut/Berawan,15.58,19.695,Nyaman,82.0,Sangat Lembap,0.0,Tenang,14,108,122
17018,17182,2012-12-16,Musim Semi,2012,Desember,Sabtu,21,Malam,Tidak,Tidak,Kabut/Berawan,14.76,18.94,Nyaman,93.0,Ekstrem Lembap,0.0,Tenang,14,92,106
17019,17183,2012-12-16,Musim Semi,2012,Desember,Sabtu,22,Malam,Tidak,Tidak,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,82.0,Sangat Lembap,12.998000000000001,Sepoi Sepoi,6,83,89
17020,17184,2012-12-16,Musim Semi,2012,Desember,Sabtu,23,Malam,Tidak,Tidak,Kabut/Berawan,14.76,17.424999999999997,Nyaman,93.0,Ekstrem Lembap,8.9981,Tenang,4,29,33
17021,17185,2012-12-17,Musim Semi,2012,Desember,Minggu,0,Dini Hari,Tidak,Ya,Kabut/Berawan,15.58,19.695,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,2,26,28
17022,17186,2012-12-17,Musim Semi,2012,Desember,Minggu,1,Dini Hari,Tidak,Ya,Kabut/Berawan,15.58,19.695,Nyaman,87.0,Ekstrem Lembap,7.0015,Tenang,1,14,15
17023,17187,2012-12-17,Musim Semi,2012,Desember,Minggu,2,Dini Hari,Tidak,Ya,Kabut/Berawan,15.58,19.695,Nyaman,94.0,Ekstrem Lembap,0.0,Tenang,1,4,5
17024,17188,2012-12-17,Musim Semi,2012,Desember,Minggu,3,Dini Hari,Tidak,Ya,Kabut/Berawan,14.76,18.94,Nyaman,93.0,Ekstrem Lembap,0.0,Tenang,0,3,3
17025,17189,2012-12-17,Musim Semi,2012,Desember,Minggu,4,Dini Hari,Tidak,Ya,Hujan/Salju Ringan,14.76,18.94,Nyaman,100.0,Ekstrem Lembap,0.0,Tenang,2,3,5
17026,17190,2012-12-17,Musim Semi,2012,Desember,Minggu,5,Dini Hari,Tidak,Ya,Kabut/Berawan,15.58,19.695,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,0,24,24
17027,17191,2012-12-17,Musim Semi,2012,Desember,Minggu,6,Pagi,Tidak,Ya,Kabut/Berawan,14.76,17.424999999999997,Nyaman,93.0,Ekstrem Lembap,8.9981,Tenang,1,107,108
17028,17192,2012-12-17,Musim Semi,2012,Desember,Minggu,7,Pagi,Tidak,Ya,Kabut/Berawan,14.76,17.424999999999997,Nyaman,93.0,Ekstrem Lembap,8.9981,Tenang,5,314,319
17029,17193,2012-12-17,Musim Semi,2012,Desember,Minggu,8,Pagi,Tidak,Ya,Kabut/Berawan,15.58,19.695,Nyaman,87.0,Ekstrem Lembap,7.0015,Tenang,10,582,592
17030,17194,2012-12-17,Musim Semi,2012,Desember,Minggu,9,Pagi,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,11,271,282
17031,17195,2012-12-17,Musim Semi,2012,Desember,Minggu,10,Pagi,Tidak,Ya,Kabut/Berawan,15.58,19.695,Nyaman,87.0,Ekstrem Lembap,6.0032,Tenang,15,120,135
17032,17196,2012-12-17,Musim Semi,2012,Desember,Minggu,11,Pagi,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,87.0,Ekstrem Lembap,6.0032,Tenang,22,148,170
17033,17197,2012-12-17,Musim Semi,2012,Desember,Minggu,12,Siang,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,87.0,Ekstrem Lembap,0.0,Tenang,21,211,232
17034,17198,2012-12-17,Musim Semi,2012,Desember,Minggu,13,Siang,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,87.0,Ekstrem Lembap,8.9981,Tenang,16,194,210
17035,17199,2012-12-17,Musim Semi,2012,Desember,Minggu,14,Siang,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,87.0,Ekstrem Lembap,6.0032,Tenang,12,169,181
17036,17200,2012-12-17,Musim Semi,2012,Desember,Minggu,15,Siang,Tidak,Ya,Kabut/Berawan,17.22,21.21,Nyaman,88.0,Ekstrem Lembap,0.0,Tenang,15,196,211
17037,17201,2012-12-17,Musim Semi,2012,Desember,Minggu,16,Sore,Tidak,Ya,Hujan/Salju Ringan,16.400000000000002,20.455000000000002,Nyaman,94.0,Ekstrem Lembap,16.997899999999998,Sepoi Sepoi,15,287,302
17038,17202,2012-12-17,Musim Semi,2012,Desember,Minggu,17,Sore,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,94.0,Ekstrem Lembap,16.997899999999998,Sepoi Sepoi,17,478,495
17039,17203,2012-12-17,Musim Semi,2012,Desember,Minggu,18,Sore,Tidak,Ya,Kabut/Berawan,16.400000000000002,20.455000000000002,Nyaman,94.0,Ekstrem Lembap,6.0032,Tenang,14,493,507
17040,17204,2012-12-17,Musim Semi,2012,Desember,Minggu,19,Malam,Tidak,Ya,Kabut/Berawan,17.22,21.21,Nyaman,88.0,Ekstrem Lembap,8.9981,Tenang,7,333,340
17041,17205,2012-12-17,Musim Semi,2012,Desember,Minggu,20,Malam,Tidak,Ya,Kabut/Berawan,17.22,21.21,Nyaman,94.0,Ekstrem Lembap,16.997899999999998,Sepoi Sepoi,8,192,200
17042,17206,2012-12-17,Musim Semi,2012,Desember,Minggu,21,Malam,Tidak,Ya,Kabut/Berawan,17.22,21.21,Nyaman,94.0,Ekstrem Lembap,8.9981,Tenang,6,114,120
17043,17207,2012-12-17,Musim Semi,2012,Desember,Minggu,22,Malam,Tidak,Ya,Kabut/Berawan,17.22,21.21,Nyaman,94.0,Ekstrem Lembap,8.9981,Tenang,5,49,54
17044,17208,2012-12-17,Musim Semi,2012,Desember,Minggu,23,Malam,Tidak,Ya,Hujan/Salju Ringan,17.22,21.21,Nyaman,94.0,Ekstrem Lembap,15.001299999999999,Sepoi Sepoi,6,41,47
17045,17209,2012-12-18,Musim Semi,2012,Desember,Senin,0,Dini Hari,Tidak,Ya,Kabut/Berawan,18.04,21.97,Nyaman,94.0,Ekstrem Lembap,8.9981,Tenang,0,18,18
17046,17210,2012-12-18,Musim Semi,2012,Desember,Senin,1,Dini Hari,Tidak,Ya,Kabut/Berawan,18.04,21.97,Nyaman,94.0,Ekstrem Lembap,8.9981,Tenang,0,15,15
17047,17211,2012-12-18,Musim Semi,2012,Desember,Senin,2,Dini Hari,Tidak,Ya,Kabut/Berawan,18.04,21.97,Nyaman,88.0,Ekstrem Lembap,15.001299999999999,Sepoi Sepoi,2,5,7
17048,17212,2012-12-18,Musim Semi,2012,Desember,Senin,3,Dini Hari,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,88.0,Ekstrem Lembap,12.998000000000001,Sepoi Sepoi,0,5,5
17049,17213,2012-12-18,Musim Semi,2012,Desember,Senin,4,Dini Hari,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,82.0,Sangat Lembap,11.0014,Sepoi Sepoi,3,5,8
17050,17214,2012-12-18,Musim Semi,2012,Desember,Senin,5,Dini Hari,Tidak,Ya,Cerah/Berawan,15.58,19.695,Nyaman,87.0,Ekstrem Lembap,6.0032,Tenang,0,36,36
17051,17215,2012-12-18,Musim Semi,2012,Desember,Senin,6,Pagi,Tidak,Ya,Cerah/Berawan,14.76,17.424999999999997,Nyaman,93.0,Ekstrem Lembap,11.0014,Sepoi Sepoi,1,117,118
17052,17216,2012-12-18,Musim Semi,2012,Desember,Senin,7,Pagi,Tidak,Ya,Cerah/Berawan,14.76,17.424999999999997,Nyaman,93.0,Ekstrem Lembap,8.9981,Tenang,4,351,355
17053,17217,2012-12-18,Musim Semi,2012,Desember,Senin,8,Pagi,Tidak,Ya,Cerah/Berawan,15.58,19.695,Nyaman,94.0,Ekstrem Lembap,0.0,Tenang,10,652,662
17054,17218,2012-12-18,Musim Semi,2012,Desember,Senin,9,Pagi,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,87.0,Ekstrem Lembap,6.0032,Tenang,19,307,326
17055,17219,2012-12-18,Musim Semi,2012,Desember,Senin,10,Pagi,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,77.0,Sangat Lembap,6.0032,Tenang,22,162,184
17056,17220,2012-12-18,Musim Semi,2012,Desember,Senin,11,Pagi,Tidak,Ya,Cerah/Berawan,19.68,23.485,Nyaman,63.0,Lembap,15.001299999999999,Sepoi Sepoi,58,211,269
17057,17221,2012-12-18,Musim Semi,2012,Desember,Senin,12,Siang,Tidak,Ya,Hujan/Salju Ringan,19.68,23.485,Nyaman,48.0,Nyaman,16.997899999999998,Sepoi Sepoi,49,264,313
17058,17222,2012-12-18,Musim Semi,2012,Desember,Senin,13,Siang,Tidak,Ya,Cerah/Berawan,20.5,24.240000000000002,Nyaman,42.0,Nyaman,19.0012,Sepoi Sepoi,51,235,286
17059,17223,2012-12-18,Musim Semi,2012,Desember,Senin,14,Siang,Tidak,Ya,Cerah/Berawan,18.86,22.725,Nyaman,47.0,Nyaman,30.002599999999997,Sedang,56,191,247
17060,17224,2012-12-18,Musim Semi,2012,Desember,Senin,15,Siang,Tidak,Ya,Cerah/Berawan,18.86,22.725,Nyaman,44.0,Nyaman,32.9975,Sedang,28,218,246
17061,17225,2012-12-18,Musim Semi,2012,Desember,Senin,16,Sore,Tidak,Ya,Cerah/Berawan,18.04,21.97,Nyaman,41.0,Nyaman,31.0009,Sedang,40,323,363
17062,17226,2012-12-18,Musim Semi,2012,Desember,Senin,17,Sore,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,47.0,Nyaman,30.002599999999997,Sedang,39,533,572
17063,17227,2012-12-18,Musim Semi,2012,Desember,Senin,18,Sore,Tidak,Ya,Cerah/Berawan,15.58,19.695,Nyaman,46.0,Nyaman,22.0028,Sedang,13,512,525
17064,17228,2012-12-18,Musim Semi,2012,Desember,Senin,19,Malam,Tidak,Ya,Cerah/Berawan,15.58,19.695,Nyaman,46.0,Nyaman,26.0027,Sedang,19,334,353
17065,17229,2012-12-18,Musim Semi,2012,Desember,Senin,20,Malam,Tidak,Ya,Cerah/Berawan,14.76,16.665,Nyaman,50.0,Nyaman,16.997899999999998,Sepoi Sepoi,4,264,268
17066,17230,2012-12-18,Musim Semi,2012,Desember,Senin,21,Malam,Tidak,Ya,Cerah/Berawan,14.76,17.424999999999997,Nyaman,50.0,Nyaman,15.001299999999999,Sepoi Sepoi,9,159,168
17067,17231,2012-12-18,Musim Semi,2012,Desember,Senin,22,Malam,Tidak,Ya,Cerah/Berawan,13.940000000000001,16.665,Nyaman,49.0,Nyaman,0.0,Tenang,5,127,132
17068,17232,2012-12-18,Musim Semi,2012,Desember,Senin,23,Malam,Tidak,Ya,Cerah/Berawan,13.940000000000001,17.424999999999997,Nyaman,49.0,Nyaman,6.0032,Tenang,1,80,81
17069,17233,2012-12-19,Musim Semi,2012,Desember,Selasa,0,Dini Hari,Tidak,Ya,Cerah/Berawan,12.299999999999999,15.909999999999998,Nyaman,61.0,Lembap,0.0,Tenang,6,35,41
17070,17234,2012-12-19,Musim Semi,2012,Desember,Selasa,1,Dini Hari,Tidak,Ya,Cerah/Berawan,12.299999999999999,15.909999999999998,Nyaman,65.0,Lembap,6.0032,Tenang,1,14,15
17071,17235,2012-12-19,Musim Semi,2012,Desember,Selasa,2,Dini Hari,Tidak,Ya,Cerah/Berawan,11.48,15.15,Nyaman,65.0,Lembap,6.0032,Tenang,1,2,3
17072,17236,2012-12-19,Musim Semi,2012,Desember,Selasa,3,Dini Hari,Tidak,Ya,Cerah/Berawan,10.66,13.635,Dingin,75.0,Lembap,8.9981,Tenang,0,5,5
17073,17237,2012-12-19,Musim Semi,2012,Desember,Selasa,4,Dini Hari,Tidak,Ya,Cerah/Berawan,9.84,12.120000000000001,Dingin,75.0,Lembap,8.9981,Tenang,1,6,7
17074,17238,2012-12-19,Musim Semi,2012,Desember,Selasa,5,Dini Hari,Tidak,Ya,Cerah/Berawan,10.66,14.395,Dingin,75.0,Lembap,6.0032,Tenang,2,29,31
17075,17239,2012-12-19,Musim Semi,2012,Desember,Selasa,6,Pagi,Tidak,Ya,Cerah/Berawan,9.84,12.879999999999999,Dingin,75.0,Lembap,6.0032,Tenang,3,109,112
17076,17240,2012-12-19,Musim Semi,2012,Desember,Selasa,7,Pagi,Tidak,Ya,Cerah/Berawan,10.66,13.635,Dingin,75.0,Lembap,8.9981,Tenang,3,360,363
17077,17241,2012-12-19,Musim Semi,2012,Desember,Selasa,8,Pagi,Tidak,Ya,Cerah/Berawan,9.84,12.879999999999999,Dingin,87.0,Ekstrem Lembap,7.0015,Tenang,13,665,678
17078,17242,2012-12-19,Musim Semi,2012,Desember,Selasa,9,Pagi,Tidak,Ya,Cerah/Berawan,11.48,14.395,Dingin,75.0,Lembap,7.0015,Tenang,8,309,317
17079,17243,2012-12-19,Musim Semi,2012,Desember,Selasa,10,Pagi,Tidak,Ya,Cerah/Berawan,13.120000000000001,16.665,Nyaman,70.0,Lembap,7.0015,Tenang,17,147,164
17080,17244,2012-12-19,Musim Semi,2012,Desember,Selasa,11,Pagi,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,54.0,Nyaman,15.001299999999999,Sepoi Sepoi,31,169,200
17081,17245,2012-12-19,Musim Semi,2012,Desember,Selasa,12,Siang,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,54.0,Nyaman,19.0012,Sepoi Sepoi,33,203,236
17082,17246,2012-12-19,Musim Semi,2012,Desember,Selasa,13,Siang,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,50.0,Nyaman,12.998000000000001,Sepoi Sepoi,30,183,213
17083,17247,2012-12-19,Musim Semi,2012,Desember,Selasa,14,Siang,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,50.0,Nyaman,12.998000000000001,Sepoi Sepoi,33,185,218
17084,17248,2012-12-19,Musim Semi,2012,Desember,Selasa,15,Siang,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,50.0,Nyaman,19.0012,Sepoi Sepoi,28,209,237
17085,17249,2012-12-19,Musim Semi,2012,Desember,Selasa,16,Sore,Tidak,Ya,Cerah/Berawan,17.22,21.21,Nyaman,50.0,Nyaman,23.9994,Sedang,37,297,334
17086,17250,2012-12-19,Musim Semi,2012,Desember,Selasa,17,Sore,Tidak,Ya,Cerah/Berawan,16.400000000000002,20.455000000000002,Nyaman,50.0,Nyaman,26.0027,Sedang,26,536,562
17087,17251,2012-12-19,Musim Semi,2012,Desember,Selasa,18,Sore,Tidak,Ya,Cerah/Berawan,15.58,19.695,Nyaman,50.0,Nyaman,23.9994,Sedang,23,546,569
17088,17252,2012-12-19,Musim Semi,2012,Desember,Selasa,19,Malam,Tidak,Ya,Cerah/Berawan,15.58,19.695,Nyaman,50.0,Nyaman,26.0027,Sedang,7,329,336
17089,17253,2012-12-19,Musim Semi,2012,Desember,Selasa,20,Malam,Tidak,Ya,Cerah/Berawan,14.76,17.424999999999997,Nyaman,56.99999999999999,Nyaman,15.001299999999999,Sepoi Sepoi,10,231,241
17090,17254,2012-12-19,Musim Semi,2012,Desember,Selasa,21,Malam,Tidak,Ya,Cerah/Berawan,13.940000000000001,15.909999999999998,Nyaman,61.0,Lembap,15.001299999999999,Sepoi Sepoi,4,164,168
17091,17255,2012-12-19,Musim Semi,2012,Desember,Selasa,22,Malam,Tidak,Ya,Cerah/Berawan,13.940000000000001,17.424999999999997,Nyaman,61.0,Lembap,6.0032,Tenang,12,117,129
17092,17256,2012-12-19,Musim Semi,2012,Desember,Selasa,23,Malam,Tidak,Ya,Cerah/Berawan,13.120000000000001,16.665,Nyaman,66.0,Lembap,8.9981,Tenang,4,84,88
17093,17257,2012-12-20,Musim Semi,2012,Desember,Rabu,0,Dini Hari,Tidak,Ya,Cerah/Berawan,13.120000000000001,16.665,Nyaman,61.0,Lembap,8.9981,Tenang,2,40,42
17094,17258,2012-12-20,Musim Semi,2012,Desember,Rabu,1,Dini Hari,Tidak,Ya,Cerah/Berawan,13.120000000000001,17.424999999999997,Nyaman,66.0,Lembap,0.0,Tenang,1,19,20
17095,17259,2012-12-20,Musim Semi,2012,Desember,Rabu,2,Dini Hari,Tidak,Ya,Cerah/Berawan,13.120000000000001,17.424999999999997,Nyaman,66.0,Lembap,0.0,Tenang,2,6,8
17096,17260,2012-12-20,Musim Semi,2012,Desember,Rabu,3,Dini Hari,Tidak,Ya,Kabut/Berawan,12.299999999999999,15.909999999999998,Nyaman,70.0,Lembap,6.0032,Tenang,1,3,4
17097,17261,2012-12-20,Musim Semi,2012,Desember,Rabu,4,Dini Hari,Tidak,Ya,Kabut/Berawan,12.299999999999999,15.909999999999998,Nyaman,70.0,Lembap,6.0032,Tenang,0,6,6
17098,17262,2012-12-20,Musim Semi,2012,Desember,Rabu,5,Dini Hari,Tidak,Ya,Kabut/Berawan,12.299999999999999,15.909999999999998,Nyaman,70.0,Lembap,7.0015,Tenang,0,35,35
17099,17263,2012-12-20,Musim Semi,2012,Desember,Rabu,6,Pagi,Tidak,Ya,Kabut/Berawan,12.299999999999999,16.665,Nyaman,65.0,Lembap,0.0,Tenang,4,114,118
17100,17264,2012-12-20,Musim Semi,2012,Desember,Rabu,7,Pagi,Tidak,Ya,Kabut/Berawan,12.299999999999999,16.665,Nyaman,70.0,Lembap,0.0,Tenang,4,346,350
17101,17265,2012-12-20,Musim Semi,2012,Desember,Rabu,8,Pagi,Tidak,Ya,Kabut/Berawan,12.299999999999999,16.665,Nyaman,70.0,Lembap,0.0,Tenang,14,585,599
17102,17266,2012-12-20,Musim Semi,2012,Desember,Rabu,9,Pagi,Tidak,Ya,Kabut/Berawan,12.299999999999999,16.665,Nyaman,70.0,Lembap,0.0,Tenang,14,303,317
17103,17267,2012-12-20,Musim Semi,2012,Desember,Rabu,10,Pagi,Tidak,Ya,Kabut/Berawan,13.120000000000001,16.665,Nyaman,66.0,Lembap,0.0,Tenang,23,138,161
17104,17268,2012-12-20,Musim Semi,2012,Desember,Rabu,11,Pagi,Tidak,Ya,Kabut/Berawan,13.940000000000001,15.909999999999998,Nyaman,56.99999999999999,Nyaman,15.001299999999999,Sepoi Sepoi,22,168,190
17105,17269,2012-12-20,Musim Semi,2012,Desember,Rabu,12,Siang,Tidak,Ya,Kabut/Berawan,14.76,17.424999999999997,Nyaman,53.0,Nyaman,11.0014,Sepoi Sepoi,31,181,212
17106,17270,2012-12-20,Musim Semi,2012,Desember,Rabu,13,Siang,Tidak,Ya,Kabut/Berawan,14.76,17.424999999999997,Nyaman,56.99999999999999,Nyaman,12.998000000000001,Sepoi Sepoi,46,171,217
17107,17271,2012-12-20,Musim Semi,2012,Desember,Rabu,14,Siang,Tidak,Ya,Kabut/Berawan,14.76,17.424999999999997,Nyaman,53.0,Nyaman,12.998000000000001,Sepoi Sepoi,43,171,214
17108,17272,2012-12-20,Musim Semi,2012,Desember,Rabu,15,Siang,Tidak,Ya,Kabut/Berawan,13.940000000000001,16.665,Nyaman,56.99999999999999,Nyaman,12.998000000000001,Sepoi Sepoi,33,216,249
17109,17273,2012-12-20,Musim Semi,2012,Desember,Rabu,16,Sore,Tidak,Ya,Kabut/Berawan,13.940000000000001,15.15,Nyaman,53.0,Nyaman,22.0028,Sedang,21,281,302
17110,17274,2012-12-20,Musim Semi,2012,Desember,Rabu,17,Sore,Tidak,Ya,Kabut/Berawan,13.940000000000001,16.665,Nyaman,66.0,Lembap,12.998000000000001,Sepoi Sepoi,25,450,475
17111,17275,2012-12-20,Musim Semi,2012,Desember,Rabu,18,Sore,Tidak,Ya,Kabut/Berawan,13.940000000000001,16.665,Nyaman,71.0,Lembap,12.998000000000001,Sepoi Sepoi,22,359,381
17112,17276,2012-12-20,Musim Semi,2012,Desember,Rabu,19,Malam,Tidak,Ya,Hujan/Salju Ringan,13.940000000000001,15.909999999999998,Nyaman,71.0,Lembap,16.997899999999998,Sepoi Sepoi,3,115,118
17113,17277,2012-12-20,Musim Semi,2012,Desember,Rabu,20,Malam,Tidak,Ya,Hujan/Salju Ringan,13.940000000000001,16.665,Nyaman,76.0,Sangat Lembap,11.0014,Sepoi Sepoi,1,49,50
17114,17278,2012-12-20,Musim Semi,2012,Desember,Rabu,21,Malam,Tidak,Ya,Hujan/Salju Ringan,13.940000000000001,16.665,Nyaman,76.0,Sangat Lembap,11.0014,Sepoi Sepoi,1,25,26
17115,17279,2012-12-20,Musim Semi,2012,Desember,Rabu,22,Malam,Tidak,Ya,Hujan/Salju Ringan,13.940000000000001,16.665,Nyaman,87.0,Ekstrem Lembap,12.998000000000001,Sepoi Sepoi,1,20,21
17116,17280,2012-12-20,Musim Semi,2012,Desember,Rabu,23,Malam,Tidak,Ya,Hujan/Salju Ringan,16.400000000000002,20.455000000000002,Nyaman,82.0,Sangat Lembap,19.999499999999998,Sepoi Sepoi,0,13,13
17117,17281,2012-12-21,Musim Semi,2012,Desember,Kamis,0,Dini Hari,Tidak,Ya,Hujan/Salju Ringan,17.22,21.21,Nyaman,88.0,Ekstrem Lembap,19.999499999999998,Sepoi Sepoi,0,17,17
17118,17282,2012-12-21,Musim Semi,2012,Desember,Kamis,1,Dini Hari,Tidak,Ya,Hujan/Salju Ringan,18.04,21.97,Nyaman,88.0,Ekstrem Lembap,26.0027,Sedang,2,7,9
17119,17283,2012-12-21,Musim Semi,2012,Desember,Kamis,2,Dini Hari,Tidak,Ya,Hujan/Salju Ringan,18.86,22.725,Nyaman,94.0,Ekstrem Lembap,26.0027,Sedang,0,3,3
17120,17284,2012-12-21,Musim Semi,2012,Desember,Kamis,3,Dini Hari,Tidak,Ya,Hujan/Salju Ringan,18.86,22.725,Nyaman,94.0,Ekstrem Lembap,26.0027,Sedang,0,3,3
17121,17285,2012-12-21,Musim Semi,2012,Desember,Kamis,4,Dini Hari,Tidak,Ya,Kabut/Berawan,14.76,15.909999999999998,Nyaman,71.0,Lembap,32.9975,Sedang,1,5,6
17122,17286,2012-12-21,Musim Semi,2012,Desember,Kamis,5,Dini Hari,Tidak,Ya,Kabut/Berawan,13.940000000000001,15.15,Nyaman,76.0,Sangat Lembap,27.999299999999998,Sedang,0,13,13
17123,17287,2012-12-21,Musim Semi,2012,Desember,Kamis,6,Pagi,Tidak,Ya,Kabut/Berawan,13.940000000000001,14.395,Dingin,56.99999999999999,Nyaman,39.000699999999995,Kencang,4,76,80
17124,17288,2012-12-21,Musim Semi,2012,Desember,Kamis,7,Pagi,Tidak,Ya,Kabut/Berawan,13.120000000000001,15.909999999999998,Nyaman,56.99999999999999,Nyaman,12.998000000000001,Sepoi Sepoi,3,205,208
17125,17289,2012-12-21,Musim Semi,2012,Desember,Kamis,8,Pagi,Tidak,Ya,Kabut/Berawan,13.120000000000001,15.15,Nyaman,56.99999999999999,Nyaman,19.0012,Sepoi Sepoi,8,464,472
17126,17290,2012-12-21,Musim Semi,2012,Desember,Kamis,9,Pagi,Tidak,Ya,Kabut/Berawan,13.120000000000001,13.635,Dingin,45.0,Nyaman,36.9974,Kencang,2,265,267
17127,17291,2012-12-21,Musim Semi,2012,Desember,Kamis,10,Pagi,Tidak,Ya,Cerah/Berawan,13.120000000000001,14.395,Dingin,42.0,Nyaman,31.0009,Sedang,8,146,154
17128,17292,2012-12-21,Musim Semi,2012,Desember,Kamis,11,Pagi,Tidak,Ya,Kabut/Berawan,13.120000000000001,14.395,Dingin,42.0,Nyaman,27.999299999999998,Sedang,12,150,162
17129,17293,2012-12-21,Musim Semi,2012,Desember,Kamis,12,Siang,Tidak,Ya,Kabut/Berawan,13.120000000000001,14.395,Dingin,39.0,Kering,23.9994,Sedang,25,199,224
